percent,percentPotential,currency,buySymbol,buyPrice,buyPricePotential,sellSymbol,sellPrice,sellPricePotential,buy_ExtraPercent,sell_ExtraPercent,endTimeOrder,
-0.2222322142356586187259536900%,-0.2222322142356586187259536900%,omg,buy-omg_eth,0.0003668151815000,0.0003668151815000,sell-omg_btc,0.00036600,0.00036600,100.00%,0.00%,30/12/2018 23:42:12,
-0.1823853273560945676445020200%,-0.1823853273560945676445020200%,omg,buy-omg_eth,0.0003666687500000,0.0003666687500000,sell-omg_btc,0.00036600,0.00036600,100.00%,0.00%,30/12/2018 23:42:42,
-0.1561288075961544560135574900%,-0.1561288075961544560135574900%,omg,buy-omg_eth,0.0003665723250000,0.0003665723250000,sell-omg_btc,0.00036600,0.00036600,100.00%,0.00%,30/12/2018 23:43:09,
