percent,percentPotential,currency,buySymbol,buyPrice,buyPricePotential,sellSymbol,sellPrice,sellPricePotential,buy_ExtraPercent,sell_ExtraPercent,endTimeOrder,
-0.1835145625492393860667453200%,-0.1835145625492393860667453200%,zec,buy-zec_eth,0.0154293150400000,0.0154293150400000,sell-zec_btc,0.01540100,0.01540100,100.00%,0.00%,30/12/2018 23:42:18,
-0.4143657471240376547864668200%,-0.4143657471240376547864668200%,zec,buy-zec_eth,0.0154510237500000,0.0154510237500000,sell-zec_btc,0.01538700,0.01538700,100.00%,0.00%,30/12/2018 23:42:47,
-0.3954350116112339760043188300%,-0.3954350116112339760043188300%,zec,buy-zec_eth,0.0154440712650000,0.0154440712650000,sell-zec_btc,0.01538300,0.01538300,100.00%,0.00%,30/12/2018 23:43:26,
