percent,percentPotential,currency,buySymbol,buyPrice,buyPricePotential,sellSymbol,sellPrice,sellPricePotential,buy_ExtraPercent,sell_ExtraPercent,endTimeOrder,
-0.1687650339476236663433559700%,-0.1687650339476236663433559700%,bts,buy-bts_btc,0.00001031,0.00001031,sell-bts_eth,0.0000102926003250,0.0000102926003250,100.00%,0.00%,30/12/2018 23:42:07,
-0.3199482623850734944023057900%,-0.3199482623850734944023057900%,bts,buy-bts_eth,0.0000103097137500,0.0000103097137500,sell-bts_bnb,0.0000102767280000,0.0000102767280000,100.00%,0.00%,30/12/2018 23:42:36,
-0.3199482623850734944023057900%,-0.3199482623850734944023057900%,bts,buy-bts_eth,0.0000103097137500,0.0000103097137500,sell-bts_bnb,0.0000102767280000,0.0000102767280000,100.00%,0.00%,30/12/2018 23:43:05,
