percent,percentPotential,currency,buySymbol,buyPrice,buyPricePotential,sellSymbol,sellPrice,sellPricePotential,buy_ExtraPercent,sell_ExtraPercent,endTimeOrder,
-0.1480309012875536480686695300%,-0.1480309012875536480686695300%,snt,buy-snt_btc,0.00000466,0.00000466,sell-snt_eth,0.0000046531017600,0.0000046531017600,100.00%,0.00%,30/12/2018 23:42:15,
-0.1863188714399787064146925700%,-0.1863188714399787064146925700%,snt,buy-snt_eth,0.0000046586800000,0.0000046586800000,sell-snt_btc,0.00000465,0.00000465,100.00%,0.00%,30/12/2018 23:42:44,
-0.1600633863789572557276174800%,-0.1600633863789572557276174800%,snt,buy-snt_eth,0.0000046574548800,0.0000046574548800,sell-snt_btc,0.00000465,0.00000465,100.00%,0.00%,30/12/2018 23:43:11,
