percent,percentPotential,currency,buySymbol,buyPrice,buyPricePotential,sellSymbol,sellPrice,sellPricePotential,buy_ExtraPercent,sell_ExtraPercent,endTimeOrder,
-0.3253069134767278689896205500%,-0.3253069134767278689896205500%,ren,buy-ren_bnb,0.0000054978850000,0.0000054978850000,sell-ren_btc,0.00000548,0.00000548,100.00%,0.00%,30/12/2018 23:42:14,
-0.2609050958851253154385380600%,-0.2609050958851253154385380600%,ren,buy-ren_bnb,0.0000054943350000,0.0000054943350000,sell-ren_btc,0.00000548,0.00000548,100.00%,0.00%,30/12/2018 23:42:43,
-0.2415683190522220826575063700%,-0.2415683190522220826575063700%,ren,buy-ren_bnb,0.0000054932700000,0.0000054932700000,sell-ren_btc,0.00000548,0.00000548,100.00%,0.00%,30/12/2018 23:43:10,
