percent,percentPotential,currency,buySymbol,buyPrice,buyPricePotential,sellSymbol,sellPrice,sellPricePotential,buy_ExtraPercent,sell_ExtraPercent,endTimeOrder,
-0.4246917629430305997073530900%,-0.4246917629430305997073530900%,ost,buy-ost_bnb,0.0000065076374000,0.0000065076374000,sell-ost_btc,0.00000648,0.00000648,100.00%,0.00%,30/12/2018 23:42:13,
-0.2961688456685089949819200300%,-0.2961688456685089949819200300%,ost,buy-ost_eth,0.0000064992487500,0.0000064992487500,sell-ost_btc,0.00000648,0.00000648,100.00%,0.00%,30/12/2018 23:42:42,
-0.2699422560887953217793429700%,-0.2699422560887953217793429700%,ost,buy-ost_eth,0.0000064975396050,0.0000064975396050,sell-ost_btc,0.00000648,0.00000648,100.00%,0.00%,30/12/2018 23:43:09,
