percent,percentPotential,currency,buySymbol,buyPrice,buyPricePotential,sellSymbol,sellPrice,sellPricePotential,buy_ExtraPercent,sell_ExtraPercent,endTimeOrder,
-0.5150561578884138824676463300%,-0.5150561578884138824676463300%,sub,buy-sub_eth,0.0000137809797850,0.0000137809797850,sell-sub_btc,0.00001371,0.00001371,100.00%,0.00%,30/12/2018 23:42:16,
-0.3817699728965390021991759700%,-0.3817699728965390021991759700%,sub,buy-sub_eth,0.0000137625412500,0.0000137625412500,sell-sub_btc,0.00001371,0.00001371,100.00%,0.00%,30/12/2018 23:42:44,
-0.3503345347750430334736254900%,-0.3503345347750430334736254900%,sub,buy-sub_eth,0.0000137581997250,0.0000137581997250,sell-sub_btc,0.00001371,0.00001371,100.00%,0.00%,30/12/2018 23:43:12,
